review_id,purchase_id,customer_id,product_id,rating,content,written_at
R1154,O1154,C232,P012,3,기대가 컸나 봐요. 비타민C 들어간 거 찾다가 샀는데 만족합니다.,2025-12-10
R1155,O1155,C232,P023,1,다음엔 다른 거 살 것 같아요. 생각보다 끈적여서 아침엔 못 쓰겠어요. 조은수 언니가 쓰는 거 보고 따라 샀습니다.,2026-03-03
R1156,O1156,C232,P059,3,나쁘진 않은데 특별하진 않네요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요.,2026-03-31
R1157,O1157,C233,P017,3,기대가 컸나 봐요. 건성인데 자극 없이 잘 썼어요.,2025-09-14
R1158,O1158,C233,P026,4,고민하다 샀는데 잘 산 것 같아요. 산뜻한 제형이라 아침에 쓰기 좋아요.,2025-12-09
R1159,O1159,C233,P094,5,샘플 써보고 본품 구매했어요. 붉은 기가 빨리 가라앉는다는 게 느껴져요. 수원 행신동 사는데 근처 매장에도 있더라고요.,2026-01-18
R1160,O1160,C234,P179,5,친구가 좋다고 해서 샀는데 만족해요. 민감성인데 자극 없이 잘 썼어요.,2025-10-22
R1161,O1161,C234,P053,5,두 통째 쓰는 중이에요. 붉은 기가 빨리 가라앉는다는 게 느껴져요. 샘플 문의는 sangwoo96@example.com 로 주세요.,2025-11-14
R1162,O1162,C234,P131,5,고민하다 샀는데 잘 산 것 같아요. 어성초 들어간 거 찾다가 샀는데 만족합니다. 송현우 언니가 쓰는 거 보고 따라 샀습니다.,2026-02-13
R1163,O1163,C234,P008,4,친구가 좋다고 해서 샀는데 만족해요. 가볍게 스미는 제형이라 아침에 쓰기 좋아요.,2026-04-19
R1164,O1164,C235,P063,5,고민하다 샀는데 잘 산 것 같아요. 눈가가 덜 접힌다는 게 느껴져요. 재고 문의는 010 9427 9854 로 부탁드려요.,2025-09-22
R1165,O1165,C235,P106,5,샘플 써보고 본품 구매했어요. 꾸덕한 제형이라 아침에 쓰기 좋아요.,2025-10-19
R1166,O1166,C235,P043,5,재구매입니다. 물처럼 묽은 제형이라 아침에 쓰기 좋아요.,2025-12-09
R1167,O1167,C235,P157,3,가격 생각하면 이 정도는 하는 것 같아요. 병풀 들어간 거 찾다가 샀는데 만족합니다.,2026-04-25
R1168,O1168,C236,P069,4,고민하다 샀는데 잘 산 것 같아요. 결이 정돈된 느낌이 든다는 게 느껴져요.,2025-08-23
R1169,O1169,C236,P133,3,기대가 컸나 봐요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요.,2026-01-18
R1170,O1170,C236,P171,5,샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요.,2026-02-14
R1171,O1171,C236,P143,5,친구가 좋다고 해서 샀는데 만족해요. 가볍게 스미는 제형이라 아침에 쓰기 좋아요.,2026-07-25
R1172,O1172,C237,P059,5,재구매입니다. 결이 정돈된 느낌이 든다는 게 느껴져요.,2025-08-14
R1173,O1173,C237,P165,5,두 통째 쓰는 중이에요. 향이 세지 않아서 좋아요. 오서연님이 추천해줘서 샀어요.,2025-11-01
R1174,O1174,C237,P108,3,무난해요. 건성인데 자극 없이 잘 썼어요.,2026-02-28
R1175,O1175,C237,P164,3,나쁘진 않은데 특별하진 않네요. 결이 정돈된 느낌이 든다는 게 느껴져요.,2026-04-27
R1176,O1176,C237,P050,2,다음엔 다른 거 살 것 같아요. 탱탱한 느낌이 오래간다는 잘 모르겠어요. 성남 사는 송수빈입니다. 배송 빨랐어요.,2026-06-09
R1177,O1177,C237,P092,4,샘플 써보고 본품 구매했어요. 쌀겨 들어간 거 찾다가 샀는데 만족합니다.,2026-06-28
R1178,O1178,C238,P026,5,고민하다 샀는데 잘 산 것 같아요. 가볍게 스미는 제형이라 아침에 쓰기 좋아요.,2025-08-22
R1179,O1179,C238,P067,5,두 통째 쓰는 중이에요. 향이 세지 않아서 좋아요.,2025-10-15
R1180,O1180,C238,P053,3,가격 생각하면 이 정도는 하는 것 같아요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요.,2026-01-05
R1181,O1181,C238,P031,5,고민하다 샀는데 잘 산 것 같아요. 건성인데 자극 없이 잘 썼어요. 용인 사는 최수빈입니다. 배송 빨랐어요.,2026-01-12
R1182,O1182,C238,P069,5,두 통째 쓰는 중이에요. 판테놀 들어간 거 찾다가 샀는데 만족합니다.,2026-02-17
R1183,O1183,C238,P196,5,고민하다 샀는데 잘 산 것 같아요. 속건조가 덜하다는 게 느껴져요.,2026-02-27
R1184,O1184,C238,P039,4,고민하다 샀는데 잘 산 것 같아요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요.,2026-05-30
R1185,O1185,C239,P122,5,두 통째 쓰는 중이에요. 민감성인데 자극 없이 잘 썼어요.,2026-02-17
R1186,O1186,C239,P130,2,광고를 너무 믿었나 봐요. 민감성이라 그런지 발랐더니 조금 따가웠어요.,2026-04-08
R1187,O1187,C239,P164,5,"친구가 좋다고 해서 샀는데 만족해요. 결이 정돈된 느낌이 든다는 게 느껴져요. 서서연이라고 하고요, 매장 직원분이 친절했어요.",2026-05-04
R1188,O1188,C240,P187,3,나쁘진 않은데 특별하진 않네요. 어성초 들어간 거 찾다가 샀는데 만족합니다.,2025-10-23
R1189,O1189,C240,P002,2,환불 고민 중입니다. 향이 저한테는 좀 강했어요.,2025-12-15
R1190,O1190,C240,P064,5,재구매입니다. 복합성인데 자극 없이 잘 썼어요. 광주 사는 송시우입니다. 배송 빨랐어요.,2026-06-04
R1191,O1191,C241,P179,1,다음엔 다른 거 살 것 같아요. 생각보다 끈적여서 아침엔 못 쓰겠어요. 궁금하신 분은 010-6930-9184으로 문자주세요.,2025-11-05
R1192,O1192,C241,P133,4,두 통째 쓰는 중이에요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요.,2025-12-05
R1193,O1193,C241,P160,4,재구매입니다. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요.,2025-12-16
R1194,O1194,C241,P046,4,고민하다 샀는데 잘 산 것 같아요. 젤 같은 제형이라 아침에 쓰기 좋아요.,2026-01-02
R1195,O1195,C241,P144,5,고민하다 샀는데 잘 산 것 같아요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요.,2026-05-26
R1196,O1196,C242,P186,5,재구매입니다. 건성인데 자극 없이 잘 썼어요.,2025-08-12
R1197,O1197,C242,P045,5,재구매입니다. 젤 같은 제형이라 아침에 쓰기 좋아요.,2025-12-03
R1198,O1198,C242,P035,4,고민하다 샀는데 잘 산 것 같아요. 향이 세지 않아서 좋아요.,2026-05-24
R1199,O1199,C242,P033,5,두 통째 쓰는 중이에요. 건성인데 자극 없이 잘 썼어요.,2026-07-01
R1200,O1200,C243,P175,4,샘플 써보고 본품 구매했어요. 속건조가 덜하다는 게 느껴져요.,2025-08-17
R1201,O1201,C243,P105,4,친구가 좋다고 해서 샀는데 만족해요. 향이 세지 않아서 좋아요.,2025-11-02
R1202,O1202,C243,P004,5,샘플 써보고 본품 구매했어요. 콜라겐 들어간 거 찾다가 샀는데 만족합니다. 샘플 문의는 seoyeon72@example.com 로 주세요.,2025-12-02
R1203,O1203,C243,P113,5,친구가 좋다고 해서 샀는데 만족해요. 젤 같은 제형이라 아침에 쓰기 좋아요.,2025-12-29
R1204,O1204,C243,P008,3,가격 생각하면 이 정도는 하는 것 같아요. 산뜻한 제형이라 아침에 쓰기 좋아요.,2026-03-02
R1205,O1205,C243,P003,5,고민하다 샀는데 잘 산 것 같아요. 꾸덕한 제형이라 아침에 쓰기 좋아요.,2026-04-28
R1206,O1206,C243,P155,4,고민하다 샀는데 잘 산 것 같아요. 세라마이드 들어간 거 찾다가 샀는데 만족합니다.,2026-06-18
R1207,O1207,C244,P183,4,고민하다 샀는데 잘 산 것 같아요. 향이 세지 않아서 좋아요.,2025-10-01
R1208,O1208,C244,P061,3,나쁘진 않은데 특별하진 않네요. 민감성인데 자극 없이 잘 썼어요. 대구 사는 최유진입니다. 배송 빨랐어요.,2025-11-19
R1209,O1209,C244,P044,2,다음엔 다른 거 살 것 같아요. 용량 대비 가격이 아쉬워요.,2026-06-11
R1210,O1210,C245,P190,5,두 통째 쓰는 중이에요. 어성초 들어간 거 찾다가 샀는데 만족합니다. 카톡 아이디 hayoon28 입니다.,2025-07-28
R1211,O1211,C245,P174,5,재구매입니다. 눈가가 덜 접힌다는 게 느껴져요. 서울 사는 서성현입니다. 배송 빨랐어요.,2025-10-05
R1212,O1212,C245,P095,5,재구매입니다. 얼굴이 한 톤 밝아 보인다는 게 느껴져요.,2026-01-01
R1213,O1213,C245,P154,5,샘플 써보고 본품 구매했어요. 젤 같은 제형이라 아침에 쓰기 좋아요. 카톡 아이디 bomin28 입니다.,2026-01-29
R1214,O1214,C245,P181,4,재구매입니다. 올라오던 게 덜하다는 게 느껴져요.,2026-03-12
R1215,O1215,C245,P179,3,가격 생각하면 이 정도는 하는 것 같아요. 약산성 아미노산 들어간 거 찾다가 샀는데 만족합니다.,2026-03-22
R1216,O1216,C245,P119,5,두 통째 쓰는 중이에요. 향이 세지 않아서 좋아요.,2026-05-23
R1217,O1217,C245,P127,5,두 통째 쓰는 중이에요. 민감성인데 자극 없이 잘 썼어요.,2026-06-27
R1218,O1218,C246,P030,5,샘플 써보고 본품 구매했어요. 병풀 들어간 거 찾다가 샀는데 만족합니다.,2025-08-20
R1219,O1219,C246,P032,4,샘플 써보고 본품 구매했어요. 젤 같은 제형이라 아침에 쓰기 좋아요.,2025-12-13
R1220,O1220,C246,P161,5,두 통째 쓰는 중이에요. 녹차 들어간 거 찾다가 샀는데 만족합니다.,2026-02-13
R1221,O1221,C246,P050,4,"샘플 써보고 본품 구매했어요. 쌀겨 들어간 거 찾다가 샀는데 만족합니다. 신채원이라고 하고요, 매장 직원분이 친절했어요.",2026-03-14
R1222,O1222,C246,P188,5,두 통째 쓰는 중이에요. 향이 세지 않아서 좋아요.,2026-04-25
R1223,O1223,C246,P133,1,저랑은 안 맞았어요. 생각보다 끈적여서 아침엔 못 쓰겠어요.,2026-06-27
R1224,O1224,C247,P159,4,고민하다 샀는데 잘 산 것 같아요. 비타민C 들어간 거 찾다가 샀는데 만족합니다.,2025-07-13
R1225,O1225,C247,P073,5,친구가 좋다고 해서 샀는데 만족해요. 지성인데 자극 없이 잘 썼어요.,2025-10-14
R1226,O1226,C247,P083,5,샘플 써보고 본품 구매했어요. 산뜻한 제형이라 아침에 쓰기 좋아요.,2026-01-02
R1227,O1227,C247,P096,5,고민하다 샀는데 잘 산 것 같아요. 젤 같은 제형이라 아침에 쓰기 좋아요. 정다은님이 추천해줘서 샀어요.,2026-02-19
R1228,O1228,C247,P172,5,고민하다 샀는데 잘 산 것 같아요. 붉은 기가 빨리 가라앉는다는 게 느껴져요.,2026-03-05
R1229,O1229,C247,P189,4,친구가 좋다고 해서 샀는데 만족해요. 비타민C 들어간 거 찾다가 샀는데 만족합니다.,2026-04-23
R1230,O1230,C247,P095,5,친구가 좋다고 해서 샀는데 만족해요. 세라마이드 들어간 거 찾다가 샀는데 만족합니다.,2026-06-01
R1231,O1231,C247,P115,5,샘플 써보고 본품 구매했어요. 지성인데 자극 없이 잘 썼어요.,2026-06-20
R1232,O1232,C248,P158,5,재구매입니다. 복합성인데 자극 없이 잘 썼어요. 재고 문의는 010 1866 3257 로 부탁드려요.,2025-10-13
R1233,O1233,C248,P072,4,두 통째 쓰는 중이에요. 속건조가 덜하다는 게 느껴져요. 조소율 언니가 쓰는 거 보고 따라 샀습니다.,2025-10-27
R1234,O1234,C248,P084,4,샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요.,2025-11-06
R1235,O1235,C248,P029,3,가격 생각하면 이 정도는 하는 것 같아요. 겉돌던 게 없어졌다는 게 느껴져요.,2026-01-08
R1236,O1236,C248,P159,5,고민하다 샀는데 잘 산 것 같아요. 젤 같은 제형이라 아침에 쓰기 좋아요.,2026-01-08
R1237,O1237,C248,P184,2,저랑은 안 맞았어요. 용량 대비 가격이 아쉬워요. 공구 원하시면 01018663257 연락주세요.,2026-02-27
R1238,O1238,C248,P002,5,친구가 좋다고 해서 샀는데 만족해요. 나이아신아마이드 들어간 거 찾다가 샀는데 만족합니다.,2026-04-20
R1239,O1239,C249,P109,4,재구매입니다. 향이 세지 않아서 좋아요.,2025-10-17
R1240,O1240,C249,P171,5,친구가 좋다고 해서 샀는데 만족해요. 약산성 아미노산 들어간 거 찾다가 샀는데 만족합니다. 임채원 언니가 쓰는 거 보고 따라 샀습니다.,2025-11-27
R1241,O1241,C249,P152,5,샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요. 김수빈 언니가 쓰는 거 보고 따라 샀습니다.,2026-03-06
R1242,O1242,C249,P105,5,친구가 좋다고 해서 샀는데 만족해요. 가볍게 스미는 제형이라 아침에 쓰기 좋아요. 재고 문의는 010 8254 2634 로 부탁드려요.,2026-05-30
R1243,O1243,C250,P048,4,고민하다 샀는데 잘 산 것 같아요. 민감성인데 자극 없이 잘 썼어요.,2025-08-11
R1244,O1244,C250,P182,4,두 통째 쓰는 중이에요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요.,2025-09-28
R1245,O1245,C250,P040,4,고민하다 샀는데 잘 산 것 같아요. 겉돌던 게 없어졌다는 게 느껴져요.,2025-11-05
R1246,O1246,C250,P099,5,친구가 좋다고 해서 샀는데 만족해요. 민감성인데 자극 없이 잘 썼어요.,2025-11-07
R1247,O1247,C250,P170,5,재구매입니다. 향이 세지 않아서 좋아요. 재고 문의는 010 7956 4724 로 부탁드려요.,2026-03-06
R1248,O1248,C250,P161,5,고민하다 샀는데 잘 산 것 같아요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요.,2026-03-26
R1249,O1249,C250,P067,5,고민하다 샀는데 잘 산 것 같아요. 속건조가 덜하다는 게 느껴져요.,2026-06-18
R1250,O1250,C250,P051,4,샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요. 재고 문의는 010 7956 4724 로 부탁드려요.,2026-06-27
R1251,O1251,C250,P033,4,친구가 좋다고 해서 샀는데 만족해요. 붉은 기가 빨리 가라앉는다는 게 느껴져요.,2026-07-30
R1252,O1252,C251,P197,2,저랑은 안 맞았어요. 지성이라 그런지 발랐더니 조금 따가웠어요. 궁금하신 분은 010-8662-2406으로 문자주세요.,2025-10-03
R1253,O1253,C251,P044,2,저랑은 안 맞았어요. 향이 저한테는 좀 강했어요. 궁금하신 분은 010-8662-2406으로 문자주세요.,2025-10-19
R1254,O1254,C251,P097,5,고민하다 샀는데 잘 산 것 같아요. 산뜻한 제형이라 아침에 쓰기 좋아요.,2025-11-03
R1255,O1255,C251,P158,5,친구가 좋다고 해서 샀는데 만족해요. 지성인데 자극 없이 잘 썼어요.,2026-02-10
R1256,O1256,C251,P160,4,고민하다 샀는데 잘 산 것 같아요. 지성인데 자극 없이 잘 썼어요.,2026-06-01
R1257,O1257,C251,P185,1,광고를 너무 믿었나 봐요. 향이 저한테는 좀 강했어요.,2026-06-04
R1258,O1258,C251,P038,4,재구매입니다. 눈가가 덜 접힌다는 게 느껴져요.,2026-07-02
R1259,O1259,C251,P099,3,무난해요. 향이 세지 않아서 좋아요.,2026-07-10
R1260,O1260,C252,P058,4,친구가 좋다고 해서 샀는데 만족해요. 향이 세지 않아서 좋아요.,2025-07-31
R1261,O1261,C252,P059,5,재구매입니다. 향이 세지 않아서 좋아요. 재고 문의는 010 2300 4992 로 부탁드려요.,2025-08-02
R1262,O1262,C252,P029,5,친구가 좋다고 해서 샀는데 만족해요. 콜라겐 들어간 거 찾다가 샀는데 만족합니다. 샘플 문의는 jaemin64@example.com 로 주세요.,2026-01-26
R1263,O1263,C252,P040,4,"고민하다 샀는데 잘 산 것 같아요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요. 박재민이라고 하고요, 매장 직원분이 친절했어요.",2026-01-27
R1264,O1264,C252,P156,2,광고를 너무 믿었나 봐요. 생각보다 끈적여서 아침엔 못 쓰겠어요. 저는 박재민인데 벌써 세 번째 재구매예요.,2026-04-11
R1265,O1265,C252,P139,5,고민하다 샀는데 잘 산 것 같아요. 향이 세지 않아서 좋아요.,2026-07-04
R1266,O1266,C253,P091,1,환불 고민 중입니다. 올라오던 게 덜하다는 잘 모르겠어요.,2025-10-31
R1267,O1267,C253,P178,3,가격 생각하면 이 정도는 하는 것 같아요. 복합성인데 자극 없이 잘 썼어요.,2025-11-06
R1268,O1268,C253,P121,5,재구매입니다. 물처럼 묽은 제형이라 아침에 쓰기 좋아요. 서울 사는 정수빈입니다. 배송 빨랐어요.,2025-11-23
R1269,O1269,C253,P016,4,고민하다 샀는데 잘 산 것 같아요. 향이 세지 않아서 좋아요.,2025-11-27
R1270,O1270,C253,P153,4,재구매입니다. 가볍게 스미는 제형이라 아침에 쓰기 좋아요. 서울 상무지구 사는데 근처 매장에도 있더라고요.,2025-11-29
R1271,O1271,C253,P002,1,다음엔 다른 거 살 것 같아요. 용량 대비 가격이 아쉬워요.,2025-12-08
R1272,O1272,C253,P165,5,재구매입니다. 쌀겨 들어간 거 찾다가 샀는데 만족합니다.,2026-03-02
R1273,O1273,C253,P125,5,샘플 써보고 본품 구매했어요. 병풀 들어간 거 찾다가 샀는데 만족합니다. 카톡 아이디 seoyeon66 입니다.,2026-05-12
R1274,O1274,C254,P011,4,친구가 좋다고 해서 샀는데 만족해요. 세라마이드 들어간 거 찾다가 샀는데 만족합니다.,2025-08-15
R1275,O1275,C254,P196,4,두 통째 쓰는 중이에요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요.,2025-10-22
R1276,O1276,C254,P073,5,샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요.,2025-12-11
R1277,O1277,C254,P121,2,환불 고민 중입니다. 생각보다 끈적여서 아침엔 못 쓰겠어요. 수원 사는 한소율입니다. 배송 빨랐어요.,2026-01-31
R1278,O1278,C254,P136,5,재구매입니다. 속건조가 덜하다는 게 느껴져요. 수원 복대동 사는데 근처 매장에도 있더라고요.,2026-03-31
R1279,O1279,C255,P196,5,샘플 써보고 본품 구매했어요. 속건조가 덜하다는 게 느껴져요. 샘플 문의는 soyul96@example.com 로 주세요.,2025-08-10
R1280,O1280,C255,P096,4,고민하다 샀는데 잘 산 것 같아요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요.,2026-02-17
R1281,O1281,C255,P037,4,두 통째 쓰는 중이에요. 건성인데 자극 없이 잘 썼어요. 샘플 문의는 soyul96@example.com 로 주세요.,2026-03-24
R1282,O1282,C255,P136,3,기대가 컸나 봐요. 쌀겨 들어간 거 찾다가 샀는데 만족합니다.,2026-04-01
R1283,O1283,C255,P118,5,샘플 써보고 본품 구매했어요. 히알루론산 들어간 거 찾다가 샀는데 만족합니다.,2026-05-18
R1284,O1284,C255,P092,5,두 통째 쓰는 중이에요. 향이 세지 않아서 좋아요. 장상우 언니가 쓰는 거 보고 따라 샀습니다.,2026-06-17
R1285,O1285,C255,P061,4,샘플 써보고 본품 구매했어요. 건성인데 자극 없이 잘 썼어요.,2026-07-03
R1286,O1286,C256,P129,5,고민하다 샀는데 잘 산 것 같아요. 향이 세지 않아서 좋아요.,2025-07-19
R1287,O1287,C256,P072,2,환불 고민 중입니다. 생각보다 끈적여서 아침엔 못 쓰겠어요.,2025-08-01
R1288,O1288,C256,P034,4,친구가 좋다고 해서 샀는데 만족해요. 레티놀 들어간 거 찾다가 샀는데 만족합니다.,2025-10-11
R1289,O1289,C256,P087,5,"두 통째 쓰는 중이에요. 향이 세지 않아서 좋아요. 박예린이라고 하고요, 매장 직원분이 친절했어요.",2025-11-18
R1290,O1290,C256,P121,3,무난해요. 향이 세지 않아서 좋아요.,2026-02-19
R1291,O1291,C256,P002,4,고민하다 샀는데 잘 산 것 같아요. 지성인데 자극 없이 잘 썼어요.,2026-04-02
R1292,O1292,C256,P111,5,샘플 써보고 본품 구매했어요. 나이아신아마이드 들어간 거 찾다가 샀는데 만족합니다.,2026-05-12
R1293,O1293,C256,P075,4,친구가 좋다고 해서 샀는데 만족해요. 프로폴리스 들어간 거 찾다가 샀는데 만족합니다.,2026-07-12
R1294,O1294,C257,P158,5,두 통째 쓰는 중이에요. 얼굴이 한 톤 밝아 보인다는 게 느껴져요. 샘플 문의는 junseo58@example.com 로 주세요.,2025-07-09
R1295,O1295,C257,P084,4,재구매입니다. 속건조가 덜하다는 게 느껴져요.,2025-09-15
R1296,O1296,C257,P052,5,친구가 좋다고 해서 샀는데 만족해요. 복합성인데 자극 없이 잘 썼어요.,2026-02-16
R1297,O1297,C257,P002,4,재구매입니다. 복합성인데 자극 없이 잘 썼어요.,2026-03-28
R1298,O1298,C257,P072,5,두 통째 쓰는 중이에요. 복합성인데 자극 없이 잘 썼어요.,2026-04-09
R1299,O1299,C257,P085,3,무난해요. 향이 세지 않아서 좋아요.,2026-07-19
R1300,O1300,C258,P104,2,다음엔 다른 거 살 것 같아요. 향이 저한테는 좀 강했어요.,2025-07-13
R1301,O1301,C258,P186,5,재구매입니다. 중성인데 자극 없이 잘 썼어요.,2025-08-29
R1302,O1302,C258,P045,4,샘플 써보고 본품 구매했어요. 중성인데 자극 없이 잘 썼어요.,2025-10-16
R1303,O1303,C258,P180,2,환불 고민 중입니다. 생각보다 끈적여서 아침엔 못 쓰겠어요. 재고 문의는 010 7968 3470 로 부탁드려요.,2026-02-17
R1304,O1304,C258,P189,2,저랑은 안 맞았어요. 향이 저한테는 좀 강했어요.,2026-05-15
R1305,O1305,C259,P053,4,샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요. 카톡 아이디 hyunwoo80 입니다.,2025-12-29
R1306,O1306,C259,P165,5,샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요. 송도현님이 추천해줘서 샀어요.,2026-06-25
R1307,O1307,C260,P092,5,고민하다 샀는데 잘 산 것 같아요. 쌀겨 들어간 거 찾다가 샀는데 만족합니다.,2026-02-01
R1308,O1308,C260,P038,3,가격 생각하면 이 정도는 하는 것 같아요. 향이 세지 않아서 좋아요. 샘플 문의는 jihoon44@example.com 로 주세요.,2026-03-12
R1309,O1309,C260,P076,1,환불 고민 중입니다. 향이 저한테는 좀 강했어요.,2026-03-16
R1310,O1310,C260,P041,5,두 통째 쓰는 중이에요. 향이 세지 않아서 좋아요.,2026-04-12
R1311,O1311,C260,P075,5,샘플 써보고 본품 구매했어요. 프로폴리스 들어간 거 찾다가 샀는데 만족합니다. 수원 구월동 사는데 근처 매장에도 있더라고요.,2026-06-11
R1312,O1312,C261,P125,3,기대가 컸나 봐요. 향이 세지 않아서 좋아요. 저는 윤채원인데 벌써 세 번째 재구매예요.,2025-08-11
R1313,O1313,C261,P183,5,샘플 써보고 본품 구매했어요. 건성인데 자극 없이 잘 썼어요. 황민준님이 추천해줘서 샀어요.,2025-08-30
R1314,O1314,C261,P138,3,무난해요. 건성인데 자극 없이 잘 썼어요. 이예지 언니가 쓰는 거 보고 따라 샀습니다.,2025-10-15
R1315,O1315,C261,P011,4,샘플 써보고 본품 구매했어요. 세라마이드 들어간 거 찾다가 샀는데 만족합니다.,2026-02-02
R1316,O1316,C261,P068,1,다음엔 다른 거 살 것 같아요. 건성이라 그런지 발랐더니 조금 따가웠어요.,2026-02-04
R1317,O1317,C261,P032,5,두 통째 쓰는 중이에요. 향이 세지 않아서 좋아요.,2026-07-23
R1318,O1318,C262,P068,4,재구매입니다. 세라마이드 들어간 거 찾다가 샀는데 만족합니다. 저는 서가은인데 벌써 세 번째 재구매예요.,2026-05-04
R1319,O1319,C262,P021,5,두 통째 쓰는 중이에요. 향이 세지 않아서 좋아요.,2026-06-11
R1320,O1320,C263,P160,1,저랑은 안 맞았어요. 용량 대비 가격이 아쉬워요.,2025-07-19
R1321,O1321,C263,P170,5,샘플 써보고 본품 구매했어요. 복합성인데 자극 없이 잘 썼어요.,2025-08-20
R1322,O1322,C264,P044,3,나쁘진 않은데 특별하진 않네요. 지성인데 자극 없이 잘 썼어요.,2025-09-01
R1323,O1323,C264,P107,5,두 통째 쓰는 중이에요. 결이 정돈된 느낌이 든다는 게 느껴져요. 송정우 언니가 쓰는 거 보고 따라 샀습니다.,2025-10-11
R1324,O1324,C265,P060,4,두 통째 쓰는 중이에요. 꾸덕한 제형이라 아침에 쓰기 좋아요.,2026-05-17
R1325,O1325,C265,P114,4,재구매입니다. 향이 세지 않아서 좋아요.,2026-07-25
R1326,O1326,C266,P051,4,친구가 좋다고 해서 샀는데 만족해요. 녹차 들어간 거 찾다가 샀는데 만족합니다.,2025-08-02
R1327,O1327,C266,P146,2,다음엔 다른 거 살 것 같아요. 생각보다 끈적여서 아침엔 못 쓰겠어요.,2025-08-02
R1328,O1328,C266,P133,3,나쁘진 않은데 특별하진 않네요. 향이 세지 않아서 좋아요.,2025-09-15
R1329,O1329,C266,P179,3,무난해요. 약산성 아미노산 들어간 거 찾다가 샀는데 만족합니다.,2025-10-21
R1330,O1330,C266,P177,3,기대가 컸나 봐요. 겉돌던 게 없어졌다는 게 느껴져요. 수원 둔산동 사는데 근처 매장에도 있더라고요.,2025-12-06
R1331,O1331,C266,P171,4,재구매입니다. 복합성인데 자극 없이 잘 썼어요. 카톡 아이디 taeyoon85 입니다.,2026-05-07
R1332,O1332,C267,P136,5,두 통째 쓰는 중이에요. 산뜻한 제형이라 아침에 쓰기 좋아요.,2025-08-28
R1333,O1333,C267,P044,5,친구가 좋다고 해서 샀는데 만족해요. 탱탱한 느낌이 오래간다는 게 느껴져요.,2026-01-12
R1334,O1334,C267,P015,5,친구가 좋다고 해서 샀는데 만족해요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요.,2026-02-20
R1335,O1335,C267,P160,4,고민하다 샀는데 잘 산 것 같아요. 건성인데 자극 없이 잘 썼어요. 재고 문의는 010 8789 2213 로 부탁드려요.,2026-03-26
R1336,O1336,C267,P089,3,무난해요. 비타민C 들어간 거 찾다가 샀는데 만족합니다.,2026-05-04
R1337,O1337,C267,P174,5,고민하다 샀는데 잘 산 것 같아요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요. 궁금하신 분은 010-8789-2213으로 문자주세요.,2026-06-19
R1338,O1338,C267,P046,3,가격 생각하면 이 정도는 하는 것 같아요. 탱탱한 느낌이 오래간다는 게 느껴져요. 저는 김미연인데 벌써 세 번째 재구매예요.,2026-08-03
R1339,O1339,C268,P038,4,친구가 좋다고 해서 샀는데 만족해요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요. 카톡 아이디 seoyeon54 입니다.,2025-07-31
R1340,O1340,C268,P158,1,저랑은 안 맞았어요. 향이 저한테는 좀 강했어요. 고양 수지구 사는데 근처 매장에도 있더라고요.,2025-10-25
R1341,O1341,C268,P162,4,재구매입니다. 젤 같은 제형이라 아침에 쓰기 좋아요. 윤가은님이 추천해줘서 샀어요.,2026-03-26
R1342,O1342,C268,P169,5,친구가 좋다고 해서 샀는데 만족해요. 복합성인데 자극 없이 잘 썼어요.,2026-04-19
R1343,O1343,C269,P053,3,나쁘진 않은데 특별하진 않네요. 붉은 기가 빨리 가라앉는다는 게 느껴져요.,2025-07-07
R1344,O1344,C269,P165,4,샘플 써보고 본품 구매했어요. 쌀겨 들어간 거 찾다가 샀는데 만족합니다.,2025-07-19
R1345,O1345,C269,P157,5,고민하다 샀는데 잘 산 것 같아요. 민감성인데 자극 없이 잘 썼어요.,2025-08-15
R1346,O1346,C269,P097,1,저랑은 안 맞았어요. 민감성이라 그런지 발랐더니 조금 따가웠어요.,2026-01-08
R1347,O1347,C269,P001,5,재구매입니다. 산뜻한 제형이라 아침에 쓰기 좋아요.,2026-07-14
R1348,O1348,C270,P168,4,친구가 좋다고 해서 샀는데 만족해요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요. 김도현님이 추천해줘서 샀어요.,2025-07-23
